date,GOOGL,isPartial
2014-06-10,90,False
2014-06-11,87,False
2014-06-12,93,False
2014-06-13,86,False
2014-06-14,99,False
2014-06-15,93,False
2014-06-16,88,False
2014-06-17,85,False
2014-06-18,85,False
2014-06-19,91,False
2014-06-20,91,False
2014-06-21,94,False
2014-06-22,88,False
2014-06-23,90,False
2014-06-24,86,False
2014-06-25,87,False
2014-06-26,87,False
2014-06-27,89,False
2014-06-28,87,False
2014-06-29,79,False
2014-06-30,79,False
2014-07-01,82,False
2014-07-02,85,False
2014-07-03,84,False
2014-07-04,84,False
2014-07-05,82,False
2014-07-06,84,False
2014-07-07,81,False
2014-07-08,84,False
2014-07-09,79,False
2014-07-10,82,False
2014-07-11,80,False
2014-07-12,84,False
2014-07-13,87,False
2014-07-14,81,False
2014-07-15,83,False
2014-07-16,82,False
2014-07-17,87,False
2014-07-18,85,False
2014-07-19,89,False
2014-07-20,82,False
2014-07-21,79,False
2014-07-22,77,False
2014-07-23,80,False
2014-07-24,79,False
