date,GOOGL,isPartial
2013-01-09,85,False
2013-01-10,82,False
2013-01-11,85,False
2013-01-12,86,False
2013-01-13,86,False
2013-01-14,83,False
2013-01-15,82,False
2013-01-16,87,False
2013-01-17,87,False
2013-01-18,87,False
2013-01-19,86,False
2013-01-20,93,False
2013-01-21,84,False
2013-01-22,83,False
2013-01-23,85,False
2013-01-24,85,False
2013-01-25,87,False
2013-01-26,85,False
2013-01-27,90,False
2013-01-28,83,False
2013-01-29,83,False
2013-01-30,91,False
2013-01-31,86,False
2013-02-01,95,False
2013-02-02,89,False
2013-02-03,88,False
2013-02-04,92,False
2013-02-05,84,False
2013-02-06,88,False
2013-02-07,85,False
2013-02-08,82,False
2013-02-09,98,False
2013-02-10,92,False
2013-02-11,87,False
2013-02-12,88,False
2013-02-13,87,False
2013-02-14,86,False
2013-02-15,87,False
2013-02-16,91,False
2013-02-17,92,False
2013-02-18,81,False
2013-02-19,86,False
