date,GOOGL,isPartial
2013-08-12,80,False
2013-08-13,77,False
2013-08-14,80,False
2013-08-15,80,False
2013-08-16,79,False
2013-08-17,81,False
2013-08-18,83,False
2013-08-19,81,False
2013-08-20,78,False
2013-08-21,77,False
2013-08-22,81,False
2013-08-23,79,False
2013-08-24,83,False
2013-08-25,81,False
2013-08-26,78,False
2013-08-27,76,False
2013-08-28,75,False
2013-08-29,77,False
2013-08-30,77,False
2013-08-31,80,False
2013-09-01,79,False
2013-09-02,79,False
2013-09-03,76,False
2013-09-04,77,False
2013-09-05,78,False
2013-09-06,84,False
2013-09-07,76,False
2013-09-08,77,False
2013-09-09,79,False
2013-09-10,75,False
2013-09-11,82,False
2013-09-12,78,False
2013-09-13,80,False
2013-09-14,81,False
2013-09-15,83,False
2013-09-16,76,False
2013-09-17,79,False
2013-09-18,78,False
2013-09-19,85,False
2013-09-20,86,False
2013-09-21,86,False
2013-09-22,82,False
2013-09-23,83,False
2013-09-24,83,False
2013-09-25,88,False
2013-09-26,91,False
2013-09-27,100,False
2013-09-28,95,False
2013-09-29,90,False
2013-09-30,82,False
2013-10-01,87,False
2013-10-02,88,False
2013-10-03,88,False
2013-10-04,91,False
2013-10-05,90,False
2013-10-06,92,False
2013-10-07,90,False
2013-10-08,87,False
2013-10-09,88,False
2013-10-10,91,False
2013-10-11,88,False
2013-10-12,87,False
2013-10-13,90,False
2013-10-14,86,False
2013-10-15,91,False
2013-10-16,89,False
2013-10-17,90,False
2013-10-18,89,False
2013-10-19,93,False
2013-10-20,91,False
2013-10-21,93,False
2013-10-22,91,False
2013-10-23,89,False
2013-10-24,93,False
2013-10-25,81,False
2013-10-26,90,False
2013-10-27,88,False
2013-10-28,87,False
2013-10-29,91,False
2013-10-30,86,False
2013-10-31,89,False
2013-11-01,88,False
2013-11-02,88,False
2013-11-03,85,False
2013-11-04,94,False
2013-11-05,93,False
2013-11-06,90,False
