date,GOOGL,isPartial
2016-07-21,73,False
2016-07-22,72,False
2016-07-23,69,False
2016-07-24,67,False
2016-07-25,75,False
2016-07-26,77,False
2016-07-27,69,False
2016-07-28,79,False
2016-07-29,84,False
2016-07-30,73,False
2016-07-31,66,False
2016-08-01,71,False
2016-08-02,69,False
2016-08-03,70,False
2016-08-04,79,False
2016-08-05,72,False
2016-08-06,71,False
2016-08-07,69,False
2016-08-08,74,False
2016-08-09,70,False
2016-08-10,68,False
2016-08-11,65,False
2016-08-12,69,False
2016-08-13,68,False
2016-08-14,73,False
2016-08-15,67,False
2016-08-16,69,False
2016-08-17,74,False
2016-08-18,74,False
2016-08-19,71,False
2016-08-20,68,False
2016-08-21,71,False
2016-08-22,75,False
2016-08-23,73,False
2016-08-24,77,False
2016-08-25,73,False
2016-08-26,69,False
2016-08-27,62,False
2016-08-28,64,False
2016-08-29,65,False
2016-08-30,71,False
2016-08-31,70,False
2016-09-01,75,False
2016-09-02,75,False
2016-09-03,68,False
2016-09-04,65,False
2016-09-05,66,False
2016-09-06,76,False
2016-09-07,74,False
2016-09-08,69,False
2016-09-09,75,False
2016-09-10,65,False
2016-09-11,64,False
