date,GOOGL,isPartial
2017-04-24,81,False
2017-04-25,85,False
2017-04-26,82,False
2017-04-27,94,False
2017-04-28,92,False
2017-04-29,70,False
2017-04-30,71,False
2017-05-01,74,False
2017-05-02,82,False
2017-05-03,84,False
2017-05-04,82,False
2017-05-05,81,False
2017-05-06,70,False
2017-05-07,67,False
2017-05-08,82,False
2017-05-09,86,False
2017-05-10,86,False
2017-05-11,84,False
2017-05-12,78,False
2017-05-13,68,False
2017-05-14,70,False
2017-05-15,85,False
2017-05-16,86,False
2017-05-17,87,False
2017-05-18,79,False
2017-05-19,75,False
2017-05-20,67,False
2017-05-21,67,False
2017-05-22,79,False
2017-05-23,80,False
2017-05-24,83,False
2017-05-25,83,False
2017-05-26,77,False
2017-05-27,61,False
2017-05-28,62,False
2017-05-29,69,False
2017-05-30,69,False
2017-05-31,73,False
2017-06-01,76,False
2017-06-02,73,False
2017-06-03,62,False
2017-06-04,63,False
2017-06-05,73,False
2017-06-06,75,False
2017-06-07,74,False
2017-06-08,74,False
2017-06-09,71,False
2017-06-10,66,False
2017-06-11,62,False
2017-06-12,72,False
2017-06-13,74,False
2017-06-14,78,False
2017-06-15,70,False
2017-06-16,68,False
2017-06-17,59,False
2017-06-18,63,False
2017-06-19,68,False
2017-06-20,73,False
2017-06-21,65,False
2017-06-22,67,False
2017-06-23,65,False
2017-06-24,61,False
2017-06-25,61,False
2017-06-26,71,False
2017-06-27,76,False
2017-06-28,76,False
2017-06-29,77,False
2017-06-30,70,False
2017-07-01,67,False
2017-07-02,67,False
2017-07-03,75,False
2017-07-04,73,False
2017-07-05,71,False
2017-07-06,70,False
2017-07-07,71,False
2017-07-08,62,False
2017-07-09,60,False
2017-07-10,72,False
2017-07-11,66,False
2017-07-12,67,False
2017-07-13,70,False
2017-07-14,63,False
2017-07-15,61,False
2017-07-16,64,False
2017-07-17,68,False
2017-07-18,72,False
2017-07-19,65,False
2017-07-20,67,False
2017-07-21,72,False
2017-07-22,64,False
2017-07-23,63,False
2017-07-24,83,False
2017-07-25,81,False
2017-07-26,72,False
2017-07-27,73,False
2017-07-28,72,False
2017-07-29,64,False
2017-07-30,62,False
2017-07-31,68,False
2017-08-01,65,False
2017-08-02,63,False
2017-08-03,66,False
2017-08-04,66,False
2017-08-05,54,False
2017-08-06,56,False
2017-08-07,63,False
2017-08-08,63,False
2017-08-09,69,False
2017-08-10,70,False
2017-08-11,71,False
2017-08-12,55,False
2017-08-13,57,False
2017-08-14,64,False
2017-08-15,68,False
2017-08-16,70,False
2017-08-17,69,False
2017-08-18,60,False
2017-08-19,61,False
2017-08-20,61,False
2017-08-21,67,False
2017-08-22,71,False
2017-08-23,67,False
2017-08-24,76,False
2017-08-25,74,False
2017-08-26,57,False
2017-08-27,52,False
2017-08-28,69,False
2017-08-29,68,False
2017-08-30,71,False
2017-08-31,70,False
2017-09-01,65,False
2017-09-02,57,False
2017-09-03,55,False
2017-09-04,62,False
2017-09-05,71,False
2017-09-06,69,False
2017-09-07,76,False
2017-09-08,75,False
2017-09-09,54,False
2017-09-10,60,False
2017-09-11,76,False
2017-09-12,74,False
2017-09-13,72,False
2017-09-14,76,False
2017-09-15,66,False
2017-09-16,62,False
2017-09-17,62,False
2017-09-18,67,False
2017-09-19,74,False
2017-09-20,74,False
2017-09-21,75,False
2017-09-22,68,False
2017-09-23,60,False
2017-09-24,61,False
2017-09-25,74,False
2017-09-26,74,False
2017-09-27,75,False
2017-09-28,77,False
2017-09-29,71,False
2017-09-30,61,False
2017-10-01,66,False
2017-10-02,73,False
2017-10-03,76,False
2017-10-04,74,False
2017-10-05,75,False
2017-10-06,75,False
