date,INTU,isPartial
2013-02-18,25,False
2013-02-19,42,False
2013-02-20,27,False
2013-02-21,15,False
2013-02-22,41,False
2013-02-23,17,False
2013-02-24,14,False
2013-02-25,29,False
2013-02-26,29,False
2013-02-27,56,False
2013-02-28,47,False
2013-03-01,20,False
2013-03-02,29,False
2013-03-03,20,False
2013-03-04,34,False
2013-03-05,32,False
2013-03-06,49,False
2013-03-07,29,False
2013-03-08,33,False
2013-03-09,46,False
2013-03-10,28,False
2013-03-11,31,False
2013-03-12,45,False
2013-03-13,29,False
2013-03-14,24,False
2013-03-15,25,False
2013-03-16,31,False
2013-03-17,25,False
2013-03-18,33,False
2013-03-19,31,False
2013-03-20,17,False
2013-03-21,42,False
2013-03-22,20,False
2013-03-23,25,False
2013-03-24,17,False
2013-03-25,24,False
2013-03-26,22,False
2013-03-27,22,False
2013-03-28,23,False
2013-03-29,47,False
2013-03-30,21,False
2013-03-31,27,False
2013-04-01,28,False
2013-04-02,34,False
2013-04-03,29,False
2013-04-04,29,False
2013-04-05,22,False
2013-04-06,17,False
2013-04-07,31,False
2013-04-08,40,False
2013-04-09,31,False
2013-04-10,17,False
2013-04-11,29,False
2013-04-12,18,False
2013-04-13,9,False
2013-04-14,17,False
2013-04-15,24,False
2013-04-16,31,False
2013-04-17,29,False
2013-04-18,34,False
2013-04-19,30,False
2013-04-20,26,False
2013-04-21,37,False
2013-04-22,50,False
2013-04-23,38,False
2013-04-24,53,False
2013-04-25,79,False
2013-04-26,35,False
2013-04-27,12,False
2013-04-28,46,False
2013-04-29,39,False
2013-04-30,34,False
2013-05-01,32,False
2013-05-02,52,False
2013-05-03,39,False
2013-05-04,38,False
2013-05-05,47,False
2013-05-06,47,False
2013-05-07,41,False
2013-05-08,37,False
2013-05-09,37,False
2013-05-10,15,False
2013-05-11,35,False
2013-05-12,26,False
2013-05-13,31,False
2013-05-14,36,False
2013-05-15,21,False
2013-05-16,41,False
2013-05-17,40,False
2013-05-18,26,False
2013-05-19,26,False
2013-05-20,24,False
2013-05-21,51,False
2013-05-22,45,False
2013-05-23,41,False
2013-05-24,38,False
2013-05-25,32,False
2013-05-26,29,False
2013-05-27,30,False
2013-05-28,33,False
2013-05-29,52,False
2013-05-30,85,False
2013-05-31,85,False
2013-06-01,37,False
2013-06-02,29,False
2013-06-03,28,False
2013-06-04,37,False
2013-06-05,59,False
2013-06-06,48,False
2013-06-07,52,False
2013-06-08,17,False
2013-06-09,37,False
2013-06-10,56,False
2013-06-11,45,False
2013-06-12,50,False
2013-06-13,38,False
2013-06-14,30,False
2013-06-15,35,False
2013-06-16,61,False
2013-06-17,28,False
2013-06-18,55,False
2013-06-19,50,False
2013-06-20,46,False
2013-06-21,41,False
2013-06-22,63,False
2013-06-23,52,False
2013-06-24,45,False
2013-06-25,86,False
2013-06-26,65,False
2013-06-27,53,False
2013-06-28,58,False
2013-06-29,42,False
