date,INTU,isPartial
2011-09-24,39,False
2011-09-25,13,False
2011-09-26,42,False
2011-09-27,21,False
2011-09-28,11,False
2011-09-29,32,False
2011-09-30,11,False
2011-10-01,27,False
2011-10-02,13,False
2011-10-03,32,False
2011-10-04,21,False
2011-10-05,10,False
2011-10-06,42,False
2011-10-07,11,False
2011-10-08,13,False
2011-10-09,25,False
2011-10-10,83,False
2011-10-11,39,False
2011-10-12,40,False
2011-10-13,52,False
2011-10-14,43,False
2011-10-15,25,False
2011-10-16,25,False
2011-10-17,31,False
2011-10-18,41,False
2011-10-19,20,False
2011-10-20,32,False
2011-10-21,33,False
2011-10-22,13,False
2011-10-23,0,False
2011-10-24,20,False
2011-10-25,31,False
2011-10-26,0,False
2011-10-27,31,False
2011-10-28,44,False
2011-10-29,0,False
2011-10-30,37,False
2011-10-31,21,False
2011-11-01,43,False
2011-11-02,21,False
2011-11-03,52,False
2011-11-04,53,False
2011-11-05,25,False
2011-11-06,74,False
2011-11-07,31,False
2011-11-08,31,False
2011-11-09,51,False
2011-11-10,0,False
2011-11-11,0,False
2011-11-12,13,False
2011-11-13,36,False
2011-11-14,50,False
2011-11-15,20,False
2011-11-16,30,False
2011-11-17,61,False
2011-11-18,43,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,30,False
2011-11-22,10,False
2011-11-23,10,False
2011-11-24,43,False
2011-11-25,44,False
2011-11-26,37,False
2011-11-27,24,False
2011-11-28,49,False
2011-11-29,49,False
2011-11-30,49,False
2011-12-01,20,False
2011-12-02,21,False
2011-12-03,24,False
2011-12-04,12,False
2011-12-05,20,False
2011-12-06,40,False
2011-12-07,100,False
2011-12-08,20,False
2011-12-09,21,False
2011-12-10,49,False
2011-12-11,36,False
2011-12-12,40,False
2011-12-13,10,False
2011-12-14,0,False
2011-12-15,41,False
2011-12-16,11,False
2011-12-17,12,False
2011-12-18,0,False
2011-12-19,30,False
2011-12-20,0,False
2011-12-21,11,False
2011-12-22,11,False
2011-12-23,35,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,24,False
2011-12-27,0,False
2011-12-28,11,False
2011-12-29,22,False
2011-12-30,11,False
2011-12-31,13,False
2012-01-01,42,False
2012-01-02,0,False
2012-01-03,0,False
2012-01-04,39,False
2012-01-05,20,False
2012-01-06,21,False
2012-01-07,47,False
2012-01-08,11,False
2012-01-09,19,False
2012-01-10,28,False
2012-01-11,48,False
2012-01-12,39,False
2012-01-13,39,False
2012-01-14,0,False
2012-01-15,34,False
2012-01-16,9,False
2012-01-17,28,False
2012-01-18,9,False
2012-01-19,28,False
2012-01-20,10,False
2012-01-21,23,False
2012-01-22,23,False
2012-01-23,47,False
2012-01-24,37,False
2012-01-25,75,False
2012-01-26,38,False
