date,INTU,isPartial
2014-12-14,78,False
2014-12-15,59,False
2014-12-16,52,False
2014-12-17,79,False
2014-12-18,61,False
2014-12-19,64,False
2014-12-20,82,False
2014-12-21,77,False
2014-12-22,67,False
2014-12-23,90,False
2014-12-24,91,False
2014-12-25,64,False
2014-12-26,93,False
2014-12-27,81,False
2014-12-28,86,False
2014-12-29,85,False
2014-12-30,54,False
2014-12-31,89,False
2015-01-01,100,False
2015-01-02,70,False
2015-01-03,39,False
2015-01-04,47,False
2015-01-05,49,False
2015-01-06,33,False
2015-01-07,29,False
2015-01-08,43,False
2015-01-09,36,False
2015-01-10,40,False
2015-01-11,39,False
2015-01-12,59,False
2015-01-13,45,False
2015-01-14,29,False
2015-01-15,37,False
2015-01-16,43,False
2015-01-17,41,False
2015-01-18,50,False
2015-01-19,43,False
2015-01-20,44,False
2015-01-21,41,False
2015-01-22,35,False
2015-01-23,44,False
2015-01-24,45,False
2015-01-25,52,False
2015-01-26,29,False
2015-01-27,27,False
2015-01-28,43,False
2015-01-29,38,False
2015-01-30,36,False
2015-01-31,48,False
2015-02-01,33,False
2015-02-02,34,False
2015-02-03,40,False
2015-02-04,28,False
2015-02-05,28,False
2015-02-06,35,False
2015-02-07,35,False
2015-02-08,35,False
2015-02-09,33,False
2015-02-10,39,False
2015-02-11,38,False
2015-02-12,58,False
2015-02-13,43,False
2015-02-14,30,False
2015-02-15,40,False
2015-02-16,43,False
2015-02-17,37,False
2015-02-18,29,False
2015-02-19,37,False
2015-02-20,39,False
2015-02-21,35,False
2015-02-22,40,False
2015-02-23,36,False
2015-02-24,39,False
2015-02-25,39,False
2015-02-26,25,False
2015-02-27,36,False
2015-02-28,37,False
2015-03-01,30,False
2015-03-02,44,False
2015-03-03,28,False
2015-03-04,42,False
2015-03-05,34,False
2015-03-06,28,False
2015-03-07,39,False
2015-03-08,48,False
2015-03-09,31,False
2015-03-10,33,False
2015-03-11,29,False
2015-03-12,36,False
2015-03-13,36,False
2015-03-14,43,False
2015-03-15,32,False
2015-03-16,39,False
2015-03-17,39,False
2015-03-18,46,False
2015-03-19,34,False
2015-03-20,37,False
2015-03-21,34,False
2015-03-22,42,False
2015-03-23,35,False
2015-03-24,27,False
2015-03-25,25,False
2015-03-26,24,False
2015-03-27,36,False
2015-03-28,44,False
2015-03-29,31,False
2015-03-30,30,False
2015-03-31,32,False
2015-04-01,59,False
2015-04-02,56,False
2015-04-03,97,False
2015-04-04,57,False
2015-04-05,89,False
2015-04-06,76,False
2015-04-07,40,False
2015-04-08,39,False
2015-04-09,37,False
2015-04-10,42,False
