date,INTU,isPartial
2016-10-13,30,False
2016-10-14,31,False
2016-10-15,43,False
2016-10-16,35,False
2016-10-17,30,False
2016-10-18,34,False
2016-10-19,33,False
2016-10-20,31,False
2016-10-21,32,False
2016-10-22,35,False
2016-10-23,45,False
2016-10-24,36,False
2016-10-25,39,False
2016-10-26,32,False
2016-10-27,33,False
2016-10-28,35,False
2016-10-29,47,False
2016-10-30,41,False
2016-10-31,39,False
2016-11-01,37,False
2016-11-02,32,False
2016-11-03,28,False
2016-11-04,36,False
2016-11-05,39,False
2016-11-06,44,False
2016-11-07,30,False
2016-11-08,35,False
2016-11-09,27,False
2016-11-10,40,False
2016-11-11,30,False
2016-11-12,56,False
2016-11-13,41,False
2016-11-14,33,False
2016-11-15,37,False
2016-11-16,38,False
2016-11-17,40,False
2016-11-18,45,False
2016-11-19,46,False
2016-11-20,44,False
2016-11-21,37,False
2016-11-22,37,False
2016-11-23,35,False
2016-11-24,40,False
2016-11-25,54,False
2016-11-26,51,False
2016-11-27,56,False
2016-11-28,40,False
2016-11-29,34,False
2016-11-30,29,False
2016-12-01,41,False
2016-12-02,46,False
2016-12-03,57,False
2016-12-04,52,False
2016-12-05,43,False
2016-12-06,50,False
2016-12-07,45,False
2016-12-08,45,False
2016-12-09,45,False
2016-12-10,52,False
2016-12-11,58,False
2016-12-12,38,False
2016-12-13,46,False
2016-12-14,53,False
2016-12-15,48,False
2016-12-16,54,False
2016-12-17,60,False
2016-12-18,66,False
2016-12-19,60,False
2016-12-20,61,False
2016-12-21,56,False
2016-12-22,62,False
2016-12-23,73,False
2016-12-24,72,False
2016-12-25,58,False
2016-12-26,100,False
2016-12-27,82,False
2016-12-28,56,False
2016-12-29,57,False
2016-12-30,59,False
2016-12-31,70,False
2017-01-01,83,False
2017-01-02,75,False
2017-01-03,33,False
2017-01-04,43,False
2017-01-05,36,False
2017-01-06,41,False
2017-01-07,45,False
2017-01-08,39,False
2017-01-09,43,False
2017-01-10,34,False
2017-01-11,29,False
2017-01-12,28,False
2017-01-13,32,False
2017-01-14,38,False
2017-01-15,33,False
2017-01-16,32,False
2017-01-17,30,False
2017-01-18,29,False
2017-01-19,27,False
