date,INTU,isPartial
2013-09-28,39,False
2013-09-29,45,False
2013-09-30,77,False
2013-10-01,78,False
2013-10-02,84,False
2013-10-03,65,False
2013-10-04,87,False
2013-10-05,65,False
2013-10-06,52,False
2013-10-07,73,False
2013-10-08,73,False
2013-10-09,64,False
2013-10-10,69,False
2013-10-11,71,False
2013-10-12,86,False
2013-10-13,58,False
2013-10-14,66,False
2013-10-15,67,False
2013-10-16,64,False
2013-10-17,66,False
2013-10-18,67,False
2013-10-19,73,False
2013-10-20,45,False
2013-10-21,60,False
2013-10-22,50,False
2013-10-23,47,False
2013-10-24,74,False
2013-10-25,74,False
2013-10-26,96,False
2013-10-27,84,False
2013-10-28,53,False
2013-10-29,65,False
2013-10-30,60,False
2013-10-31,53,False
2013-11-01,59,False
2013-11-02,80,False
2013-11-03,52,False
2013-11-04,41,False
2013-11-05,59,False
2013-11-06,99,False
