date,INTU,isPartial
2016-01-29,18,False
2016-01-30,20,False
2016-01-31,21,False
2016-02-01,19,False
2016-02-02,20,False
2016-02-03,19,False
2016-02-04,19,False
2016-02-05,24,False
2016-02-06,23,False
2016-02-07,22,False
2016-02-08,20,False
2016-02-09,18,False
2016-02-10,17,False
2016-02-11,19,False
2016-02-12,23,False
2016-02-13,24,False
2016-02-14,22,False
2016-02-15,18,False
2016-02-16,23,False
2016-02-17,22,False
2016-02-18,17,False
2016-02-19,20,False
2016-02-20,20,False
2016-02-21,13,False
2016-02-22,17,False
2016-02-23,19,False
2016-02-24,14,False
2016-02-25,22,False
2016-02-26,23,False
2016-02-27,18,False
2016-02-28,25,False
2016-02-29,18,False
2016-03-01,21,False
2016-03-02,20,False
2016-03-03,22,False
2016-03-04,21,False
2016-03-05,20,False
2016-03-06,22,False
2016-03-07,14,False
2016-03-08,21,False
2016-03-09,18,False
2016-03-10,23,False
2016-03-11,19,False
2016-03-12,18,False
2016-03-13,19,False
2016-03-14,15,False
2016-03-15,19,False
2016-03-16,20,False
2016-03-17,22,False
2016-03-18,15,False
2016-03-19,22,False
2016-03-20,16,False
2016-03-21,25,False
2016-03-22,21,False
2016-03-23,23,False
2016-03-24,32,False
2016-03-25,39,False
2016-03-26,38,False
2016-03-27,50,False
2016-03-28,44,False
2016-03-29,23,False
2016-03-30,18,False
2016-03-31,21,False
2016-04-01,29,False
2016-04-02,20,False
2016-04-03,19,False
2016-04-04,24,False
2016-04-05,19,False
2016-04-06,17,False
2016-04-07,23,False
2016-04-08,18,False
2016-04-09,20,False
2016-04-10,17,False
2016-04-11,17,False
2016-04-12,15,False
2016-04-13,22,False
2016-04-14,15,False
2016-04-15,23,False
2016-04-16,22,False
2016-04-17,18,False
2016-04-18,18,False
2016-04-19,18,False
2016-04-20,15,False
2016-04-21,18,False
2016-04-22,17,False
2016-04-23,21,False
2016-04-24,17,False
2016-04-25,13,False
2016-04-26,21,False
2016-04-27,16,False
2016-04-28,21,False
2016-04-29,20,False
2016-04-30,32,False
2016-05-01,36,False
2016-05-02,33,False
2016-05-03,16,False
2016-05-04,20,False
