date,MAR,isPartial
2011-11-07,81,False
2011-11-08,86,False
2011-11-09,84,False
2011-11-10,82,False
2011-11-11,80,False
2011-11-12,79,False
2011-11-13,75,False
2011-11-14,77,False
2011-11-15,81,False
2011-11-16,80,False
2011-11-17,81,False
2011-11-18,79,False
2011-11-19,79,False
2011-11-20,78,False
2011-11-21,81,False
2011-11-22,84,False
2011-11-23,85,False
2011-11-24,81,False
2011-11-25,87,False
2011-11-26,74,False
2011-11-27,74,False
2011-11-28,79,False
2011-11-29,80,False
2011-11-30,78,False
2011-12-01,78,False
2011-12-02,74,False
2011-12-03,71,False
2011-12-04,72,False
2011-12-05,78,False
2011-12-06,78,False
2011-12-07,74,False
2011-12-08,66,False
2011-12-09,74,False
2011-12-10,75,False
2011-12-11,70,False
2011-12-12,79,False
2011-12-13,78,False
2011-12-14,72,False
2011-12-15,75,False
2011-12-16,73,False
2011-12-17,71,False
2011-12-18,68,False
2011-12-19,74,False
2011-12-20,77,False
2011-12-21,75,False
2011-12-22,73,False
2011-12-23,70,False
2011-12-24,65,False
2011-12-25,66,False
2011-12-26,88,False
2011-12-27,88,False
2011-12-28,84,False
2011-12-29,84,False
2011-12-30,83,False
2011-12-31,75,False
2012-01-01,68,False
2012-01-02,90,False
2012-01-03,92,False
2012-01-04,89,False
2012-01-05,85,False
2012-01-06,90,False
2012-01-07,83,False
2012-01-08,87,False
2012-01-09,94,False
2012-01-10,95,False
2012-01-11,94,False
2012-01-12,91,False
2012-01-13,88,False
2012-01-14,90,False
2012-01-15,86,False
2012-01-16,95,False
2012-01-17,92,False
2012-01-18,94,False
2012-01-19,91,False
2012-01-20,87,False
2012-01-21,88,False
2012-01-22,85,False
2012-01-23,92,False
2012-01-24,91,False
2012-01-25,84,False
2012-01-26,85,False
