date,FAST,isPartial
2016-12-05,63,False
2016-12-06,66,False
2016-12-07,64,False
2016-12-08,67,False
2016-12-09,64,False
2016-12-10,69,False
2016-12-11,75,False
2016-12-12,100,False
2016-12-13,84,False
2016-12-14,75,False
2016-12-15,73,False
2016-12-16,72,False
2016-12-17,77,False
2016-12-18,73,False
2016-12-19,66,False
2016-12-20,66,False
2016-12-21,69,False
2016-12-22,69,False
2016-12-23,69,False
2016-12-24,67,False
2016-12-25,80,False
2016-12-26,75,False
2016-12-27,73,False
2016-12-28,75,False
2016-12-29,73,False
2016-12-30,73,False
2016-12-31,73,False
2017-01-01,80,False
2017-01-02,84,False
2017-01-03,76,False
2017-01-04,71,False
2017-01-05,74,False
2017-01-06,73,False
2017-01-07,76,False
2017-01-08,79,False
2017-01-09,71,False
2017-01-10,72,False
2017-01-11,66,False
2017-01-12,73,False
2017-01-13,73,False
2017-01-14,78,False
2017-01-15,74,False
2017-01-16,72,False
2017-01-17,69,False
2017-01-18,68,False
2017-01-19,70,False
