date,FAST,isPartial
2012-11-01,57,False
2012-11-02,59,False
2012-11-03,61,False
2012-11-04,61,False
2012-11-05,57,False
2012-11-06,57,False
2012-11-07,53,False
2012-11-08,59,False
2012-11-09,58,False
2012-11-10,62,False
2012-11-11,64,False
2012-11-12,58,False
2012-11-13,58,False
2012-11-14,58,False
2012-11-15,59,False
2012-11-16,56,False
2012-11-17,61,False
2012-11-18,64,False
2012-11-19,63,False
2012-11-20,59,False
2012-11-21,57,False
2012-11-22,57,False
2012-11-23,64,False
2012-11-24,68,False
2012-11-25,68,False
2012-11-26,60,False
2012-11-27,61,False
2012-11-28,58,False
2012-11-29,59,False
2012-11-30,61,False
2012-12-01,64,False
2012-12-02,65,False
2012-12-03,64,False
2012-12-04,59,False
2012-12-05,57,False
2012-12-06,57,False
2012-12-07,60,False
2012-12-08,64,False
2012-12-09,62,False
2012-12-10,59,False
2012-12-11,59,False
2012-12-12,58,False
2012-12-13,56,False
2012-12-14,55,False
2012-12-15,61,False
2012-12-16,62,False
2012-12-17,56,False
2012-12-18,60,False
2012-12-19,60,False
2012-12-20,57,False
2012-12-21,55,False
2012-12-22,62,False
2012-12-23,61,False
2012-12-24,63,False
2012-12-25,64,False
2012-12-26,64,False
2012-12-27,62,False
2012-12-28,63,False
2012-12-29,69,False
2012-12-30,66,False
2012-12-31,64,False
2013-01-01,70,False
2013-01-02,70,False
2013-01-03,67,False
2013-01-04,68,False
2013-01-05,67,False
2013-01-06,72,False
2013-01-07,67,False
2013-01-08,66,False
2013-01-09,66,False
2013-01-10,65,False
2013-01-11,64,False
2013-01-12,68,False
2013-01-13,70,False
2013-01-14,65,False
2013-01-15,62,False
2013-01-16,62,False
2013-01-17,62,False
2013-01-18,62,False
2013-01-19,68,False
2013-01-20,68,False
2013-01-21,60,False
2013-01-22,59,False
2013-01-23,59,False
2013-01-24,62,False
2013-01-25,60,False
2013-01-26,67,False
2013-01-27,71,False
2013-01-28,62,False
2013-01-29,62,False
2013-01-30,66,False
2013-01-31,63,False
2013-02-01,63,False
2013-02-02,66,False
2013-02-03,76,False
2013-02-04,100,False
2013-02-05,85,False
2013-02-06,88,False
2013-02-07,79,False
2013-02-08,76,False
2013-02-09,81,False
2013-02-10,81,False
2013-02-11,71,False
2013-02-12,68,False
2013-02-13,66,False
2013-02-14,63,False
2013-02-15,67,False
2013-02-16,73,False
2013-02-17,78,False
2013-02-18,69,False
2013-02-19,67,False
