date,FAST,isPartial
2013-05-22,59,False
2013-05-23,68,False
2013-05-24,85,False
2013-05-25,100,False
2013-05-26,100,False
2013-05-27,81,False
2013-05-28,70,False
2013-05-29,65,False
2013-05-30,61,False
2013-05-31,59,False
2013-06-01,71,False
2013-06-02,71,False
2013-06-03,53,False
2013-06-04,50,False
2013-06-05,47,False
2013-06-06,47,False
2013-06-07,47,False
2013-06-08,55,False
2013-06-09,60,False
2013-06-10,49,False
2013-06-11,42,False
2013-06-12,43,False
2013-06-13,42,False
2013-06-14,43,False
2013-06-15,49,False
2013-06-16,48,False
2013-06-17,41,False
2013-06-18,39,False
2013-06-19,38,False
2013-06-20,38,False
2013-06-21,38,False
2013-06-22,46,False
2013-06-23,45,False
2013-06-24,39,False
2013-06-25,39,False
2013-06-26,37,False
2013-06-27,36,False
2013-06-28,37,False
2013-06-29,42,False
2013-06-30,42,False
2013-07-01,38,False
2013-07-02,36,False
2013-07-03,35,False
2013-07-04,38,False
2013-07-05,39,False
2013-07-06,44,False
2013-07-07,46,False
2013-07-08,39,False
2013-07-09,40,False
2013-07-10,41,False
2013-07-11,39,False
2013-07-12,39,False
2013-07-13,41,False
2013-07-14,43,False
2013-07-15,38,False
2013-07-16,37,False
2013-07-17,36,False
2013-07-18,35,False
2013-07-19,36,False
2013-07-20,39,False
2013-07-21,41,False
2013-07-22,35,False
2013-07-23,34,False
2013-07-24,33,False
2013-07-25,34,False
2013-07-26,33,False
2013-07-27,36,False
2013-07-28,37,False
2013-07-29,35,False
2013-07-30,33,False
2013-07-31,32,False
2013-08-01,32,False
2013-08-02,32,False
2013-08-03,35,False
2013-08-04,36,False
2013-08-05,32,False
2013-08-06,32,False
2013-08-07,31,False
2013-08-08,32,False
2013-08-09,32,False
2013-08-10,34,False
2013-08-11,35,False
2013-08-12,35,False
2013-08-13,32,False
2013-08-14,31,False
2013-08-15,31,False
2013-08-16,31,False
2013-08-17,33,False
2013-08-18,34,False
2013-08-19,31,False
2013-08-20,30,False
2013-08-21,29,False
2013-08-22,29,False
2013-08-23,29,False
2013-08-24,32,False
2013-08-25,33,False
2013-08-26,29,False
2013-08-27,29,False
2013-08-28,29,False
2013-08-29,31,False
2013-08-30,30,False
2013-08-31,31,False
2013-09-01,31,False
2013-09-02,30,False
2013-09-03,30,False
2013-09-04,30,False
2013-09-05,30,False
2013-09-06,29,False
2013-09-07,33,False
2013-09-08,33,False
2013-09-09,28,False
2013-09-10,28,False
2013-09-11,29,False
2013-09-12,29,False
2013-09-13,30,False
2013-09-14,35,False
2013-09-15,35,False
2013-09-16,28,False
2013-09-17,29,False
2013-09-18,27,False
2013-09-19,28,False
2013-09-20,28,False
2013-09-21,31,False
2013-09-22,32,False
2013-09-23,28,False
2013-09-24,28,False
2013-09-25,28,False
2013-09-26,28,False
2013-09-27,28,False
2013-09-28,31,False
2013-09-29,36,False
2013-09-30,29,False
2013-10-01,28,False
2013-10-02,28,False
2013-10-03,28,False
2013-10-04,29,False
2013-10-05,32,False
2013-10-06,31,False
2013-10-07,28,False
2013-10-08,27,False
2013-10-09,27,False
2013-10-10,27,False
2013-10-11,27,False
2013-10-12,30,False
2013-10-13,31,False
2013-10-14,28,False
2013-10-15,27,False
2013-10-16,27,False
2013-10-17,28,False
2013-10-18,27,False
2013-10-19,29,False
2013-10-20,29,False
2013-10-21,27,False
2013-10-22,27,False
2013-10-23,26,False
2013-10-24,26,False
2013-10-25,26,False
2013-10-26,27,False
2013-10-27,28,False
2013-10-28,26,False
2013-10-29,26,False
2013-10-30,26,False
2013-10-31,25,False
2013-11-01,25,False
2013-11-02,27,False
2013-11-03,27,False
2013-11-04,27,False
2013-11-05,26,False
2013-11-06,25,False
